id,의사소통능력,문제해결능력,대인관계능력,자기개발능력,열정및의지력,수학지식,통계학지식,머신러닝지식,딥러닝지식,데이터처리능력,데이터분석능력,데이터시각화능력,알고리즘구현능력,인공지능모델링능력,해결하고싶은과제점수,result
1112,50.0,0.0,60.0,85.0,75.0,80.0,100.0,70.0,0.0,0.0,90.0,0.0,60.0,0.0,15,0
1113,60.0,0.0,80.0,90.0,70.0,40.0,100.0,70.0,50.0,0.0,90.0,0.0,0.0,0.0,83,1
1114,0.0,60.0,50.0,80.0,70.0,0.0,0.0,0.0,0.0,80.0,70.0,60.0,40.0,0.0,50,0
1115,40.0,80.0,0.0,90.0,70.0,70.0,60.0,0.0,0.0,50.0,80.0,0.0,0.0,0.0,65,0
1116,90.0,60.0,70.0,80.0,50.0,60.0,90.0,50.0,0.0,70.0,100.0,80.0,0.0,0.0,85,1
1117,0.0,80.0,60.0,70.0,50.0,0.0,80.0,60.0,0.0,0.0,90.0,70.0,0.0,0.0,65,0
1118,0.0,70.0,80.0,90.0,60.0,50.0,70.0,0.0,60.0,0.0,40.0,80.0,30.0,0.0,45,0
1119,40.0,80.0,0.0,90.0,70.0,80.0,90.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,65,0
1120,60.0,90.0,70.0,80.0,50.0,50.0,80.0,40.0,70.0,60.0,90.0,0.0,0.0,0.0,86,1
1121,70.0,80.0,50.0,90.0,60.0,70.0,80.0,0.0,0.0,50.0,90.0,0.0,60.0,0.0,0,0
1122,0.0,80.0,70.0,90.0,60.0,70.0,40.0,80.0,90.0,0.0,60.0,0.0,50.0,0.0,55,1
1123,0.0,80.0,70.0,90.0,60.0,0.0,50.0,0.0,0.0,0.0,80.0,0.0,60.0,0.0,78,0
1124,0.0,60.0,50.0,90.0,70.0,90.0,100.0,40.0,0.0,0.0,80.0,60.0,50.0,0.0,50,0
1125,40.0,90.0,35.0,80.0,70.0,0.0,80.0,50.0,90.0,40.0,70.0,60.0,0.0,0.0,83,0
1126,50.0,80.0,60.0,90.0,70.0,60.0,70.0,90.0,70.0,80.0,50.0,40.0,0.0,0.0,85,0
1127,0.0,80.0,60.0,90.0,50.0,60.0,80.0,50.0,40.0,30.0,90.0,0.0,0.0,0.0,78,1
1128,0.0,60.0,75.0,85.0,70.0,80.0,70.0,60.0,60.0,0.0,0.0,0.0,50.0,0.0,40,0
1129,40.0,70.0,0.0,90.0,80.0,70.0,80.0,40.0,0.0,90.0,60.0,50.0,0.0,0.0,40,0
1130,60.0,80.0,70.0,0.0,50.0,70.0,80.0,40.0,0.0,60.0,90.0,50.0,0.0,0.0,85,1
1131,50.0,60.0,70.0,90.0,0.0,0.0,80.0,0.0,0.0,0.0,90.0,60.0,0.0,70.0,75,0
1132,0.0,80.0,70.0,60.0,0.0,0.0,70.0,60.0,60.0,80.0,0.0,0.0,0.0,0.0,15,0
1133,70.0,0.0,80.0,90.0,60.0,50.0,70.0,85.0,90.0,60.0,80.0,0.0,0.0,40.0,85,0
1134,0.0,60.0,75.0,85.0,70.0,70.0,85.0,50.0,60.0,40.0,90.0,0.0,0.0,0.0,20,0
1135,50.0,80.0,60.0,90.0,70.0,70.0,80.0,60.0,0.0,50.0,90.0,0.0,0.0,0.0,78,1
1136,60.0,70.0,0.0,90.0,80.0,50.0,80.0,0.0,0.0,70.0,90.0,60.0,0.0,40.0,78,0
1137,0.0,80.0,60.0,90.0,70.0,80.0,100.0,60.0,0.0,70.0,90.0,50.0,0.0,0.0,83,1
1138,90.0,0.0,70.0,80.0,60.0,70.0,80.0,0.0,0.0,60.0,90.0,40.0,50.0,0.0,83,0
1139,0.0,50.0,60.0,80.0,40.0,70.0,80.0,30.0,0.0,0.0,90.0,50.0,0.0,0.0,30,0
1140,60.0,90.0,0.0,80.0,50.0,80.0,90.0,60.0,0.0,70.0,100.0,50.0,0.0,40.0,85,0
1141,0.0,60.0,80.0,90.0,70.0,90.0,100.0,100.0,80.0,0.0,60.0,70.0,0.0,0.0,65,1
1142,0.0,60.0,80.0,90.0,70.0,80.0,100.0,100.0,90.0,0.0,60.0,70.0,0.0,0.0,40,1
1143,60.0,70.0,90.0,50.0,80.0,50.0,60.0,80.0,0.0,70.0,90.0,40.0,0.0,35.0,75,1
1144,0.0,80.0,50.0,90.0,70.0,70.0,40.0,0.0,50.0,0.0,80.0,0.0,60.0,0.0,65,0
1145,50.0,0.0,60.0,90.0,70.0,70.0,80.0,90.0,0.0,0.0,60.0,0.0,50.0,0.0,40,0
1146,0.0,75.0,60.0,85.0,50.0,70.0,80.0,60.0,50.0,40.0,90.0,40.0,30.0,0.0,25,0
1147,50.0,0.0,70.0,80.0,60.0,0.0,80.0,0.0,90.0,70.0,50.0,0.0,0.0,0.0,40,0
1148,0.0,0.0,80.0,60.0,70.0,0.0,70.0,40.0,0.0,0.0,80.0,0.0,0.0,0.0,65,0
1149,0.0,50.0,70.0,80.0,60.0,50.0,0.0,70.0,0.0,0.0,90.0,80.0,0.0,0.0,0,0
1150,0.0,90.0,60.0,70.0,80.0,70.0,80.0,30.0,0.0,50.0,90.0,60.0,40.0,0.0,30,0
1151,50.0,70.0,80.0,60.0,0.0,80.0,70.0,0.0,0.0,60.0,90.0,0.0,0.0,0.0,65,0
1152,0.0,60.0,50.0,90.0,70.0,0.0,80.0,0.0,60.0,0.0,90.0,0.0,70.0,0.0,55,0
1153,0.0,90.0,80.0,70.0,60.0,70.0,80.0,100.0,90.0,0.0,60.0,0.0,50.0,40.0,45,1
1154,60.0,70.0,80.0,90.0,50.0,70.0,90.0,50.0,40.0,80.0,100.0,0.0,60.0,0.0,78,0
1155,0.0,80.0,70.0,90.0,60.0,70.0,80.0,0.0,0.0,0.0,90.0,0.0,60.0,0.0,65,0
1156,0.0,80.0,70.0,60.0,50.0,70.0,80.0,0.0,0.0,60.0,90.0,0.0,0.0,0.0,65,0
1157,60.0,90.0,0.0,80.0,70.0,0.0,80.0,50.0,0.0,0.0,90.0,60.0,0.0,0.0,83,0
1158,50.0,80.0,40.0,90.0,70.0,70.0,85.0,0.0,50.0,0.0,90.0,40.0,0.0,0.0,83,0
1159,60.0,0.0,80.0,70.0,50.0,60.0,40.0,50.0,70.0,0.0,80.0,0.0,0.0,0.0,15,0
1160,0.0,80.0,60.0,50.0,70.0,70.0,90.0,80.0,60.0,40.0,100.0,0.0,50.0,40.0,83,0
1161,60.0,50.0,40.0,90.0,80.0,70.0,80.0,90.0,0.0,0.0,60.0,0.0,50.0,0.0,50,0
1162,60.0,80.0,50.0,90.0,70.0,50.0,80.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,80,0
1163,0.0,80.0,90.0,60.0,70.0,70.0,80.0,50.0,0.0,60.0,90.0,40.0,40.0,0.0,50,1
1164,70.0,60.0,0.0,90.0,80.0,70.0,80.0,0.0,0.0,0.0,90.0,60.0,50.0,0.0,15,0
1165,0.0,60.0,80.0,90.0,70.0,80.0,100.0,70.0,0.0,50.0,100.0,60.0,40.0,0.0,78,1
1166,40.0,70.0,0.0,90.0,60.0,60.0,90.0,0.0,0.0,80.0,100.0,70.0,0.0,0.0,55,1
1167,70.0,90.0,60.0,80.0,0.0,60.0,90.0,0.0,0.0,50.0,80.0,0.0,40.0,0.0,83,0
1168,50.0,80.0,60.0,90.0,70.0,0.0,80.0,0.0,0.0,70.0,90.0,60.0,50.0,0.0,90,0
1169,60.0,70.0,80.0,90.0,50.0,60.0,85.0,50.0,70.0,80.0,90.0,40.0,0.0,0.0,83,1
1170,0.0,70.0,60.0,85.0,50.0,60.0,80.0,0.0,0.0,70.0,90.0,0.0,0.0,0.0,83,0
1171,0.0,60.0,70.0,90.0,50.0,70.0,80.0,60.0,0.0,40.0,90.0,0.0,50.0,40.0,73,0
1172,40.0,90.0,0.0,80.0,70.0,50.0,80.0,0.0,0.0,70.0,90.0,60.0,0.0,40.0,78,1
1173,50.0,80.0,60.0,90.0,70.0,0.0,90.0,30.0,0.0,50.0,80.0,0.0,0.0,0.0,15,0
1174,50.0,80.0,70.0,60.0,0.0,90.0,100.0,0.0,80.0,60.0,100.0,70.0,50.0,0.0,80,0
1175,0.0,80.0,60.0,90.0,70.0,70.0,80.0,0.0,0.0,0.0,90.0,60.0,50.0,0.0,65,0
1176,0.0,80.0,60.0,90.0,70.0,70.0,80.0,0.0,0.0,0.0,90.0,60.0,50.0,0.0,75,0
1177,0.0,50.0,60.0,85.0,70.0,0.0,0.0,50.0,0.0,0.0,0.0,60.0,40.0,0.0,73,0
1178,40.0,80.0,0.0,90.0,70.0,70.0,80.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,83,0
1179,80.0,70.0,60.0,90.0,0.0,50.0,70.0,0.0,0.0,40.0,90.0,0.0,0.0,0.0,75,0
1180,50.0,60.0,70.0,90.0,80.0,60.0,70.0,0.0,0.0,0.0,80.0,0.0,50.0,0.0,50,0
1181,60.0,80.0,0.0,90.0,70.0,50.0,0.0,70.0,0.0,60.0,90.0,0.0,0.0,40.0,45,0
1182,60.0,0.0,70.0,90.0,80.0,70.0,80.0,0.0,60.0,0.0,90.0,50.0,0.0,0.0,70,1
1183,0.0,90.0,60.0,80.0,50.0,0.0,80.0,0.0,0.0,70.0,90.0,0.0,50.0,60.0,55,0
1184,60.0,90.0,80.0,70.0,50.0,70.0,90.0,50.0,0.0,40.0,0.0,0.0,0.0,0.0,40,0
1185,0.0,70.0,60.0,90.0,80.0,0.0,90.0,70.0,0.0,0.0,60.0,0.0,0.0,0.0,80,0
1186,50.0,90.0,40.0,80.0,70.0,80.0,90.0,0.0,0.0,50.0,70.0,0.0,60.0,0.0,65,0
1187,0.0,90.0,60.0,70.0,80.0,60.0,70.0,0.0,0.0,50.0,80.0,0.0,0.0,0.0,50,0
1188,50.0,70.0,80.0,90.0,60.0,80.0,100.0,50.0,0.0,0.0,90.0,40.0,40.0,0.0,83,1
1189,0.0,70.0,80.0,90.0,60.0,80.0,90.0,70.0,40.0,0.0,100.0,60.0,50.0,0.0,85,1
1190,0.0,80.0,60.0,90.0,70.0,40.0,80.0,60.0,0.0,70.0,90.0,50.0,0.0,0.0,78,0
1191,0.0,80.0,50.0,90.0,70.0,50.0,90.0,70.0,40.0,80.0,100.0,0.0,60.0,0.0,83,0
1192,0.0,70.0,80.0,90.0,60.0,50.0,40.0,70.0,80.0,0.0,60.0,0.0,0.0,0.0,15,0
1193,0.0,70.0,60.0,90.0,80.0,70.0,80.0,60.0,50.0,40.0,90.0,0.0,40.0,30.0,78,1
1194,40.0,80.0,0.0,90.0,70.0,70.0,80.0,60.0,0.0,0.0,90.0,0.0,0.0,0.0,83,0
1195,60.0,80.0,90.0,50.0,70.0,60.0,80.0,50.0,50.0,70.0,90.0,0.0,0.0,40.0,25,0
1196,60.0,70.0,0.0,90.0,80.0,60.0,100.0,0.0,0.0,0.0,90.0,0.0,70.0,0.0,75,0
1197,50.0,70.0,0.0,80.0,90.0,60.0,0.0,70.0,80.0,0.0,40.0,0.0,50.0,0.0,0,0
1198,0.0,60.0,80.0,90.0,70.0,70.0,80.0,0.0,0.0,60.0,90.0,0.0,0.0,0.0,40,0
1199,0.0,80.0,50.0,90.0,70.0,60.0,85.0,70.0,90.0,40.0,80.0,50.0,0.0,35.0,83,1
1200,60.0,50.0,90.0,80.0,70.0,0.0,90.0,60.0,0.0,80.0,100.0,70.0,50.0,0.0,65,0
1201,0.0,70.0,80.0,90.0,60.0,0.0,80.0,0.0,0.0,70.0,90.0,60.0,50.0,0.0,65,0
1202,0.0,60.0,70.0,90.0,80.0,70.0,90.0,50.0,40.0,60.0,100.0,0.0,0.0,0.0,15,0
1203,0.0,60.0,70.0,80.0,50.0,0.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0,0
1204,0.0,75.0,70.0,85.0,60.0,80.0,100.0,70.0,0.0,60.0,90.0,0.0,50.0,0.0,55,1
1205,0.0,60.0,50.0,80.0,70.0,60.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0,0
1206,60.0,80.0,0.0,90.0,50.0,40.0,70.0,50.0,50.0,80.0,60.0,0.0,0.0,0.0,40,0
1207,0.0,60.0,70.0,90.0,80.0,60.0,80.0,50.0,0.0,90.0,70.0,0.0,40.0,0.0,30,0
1208,0.0,90.0,60.0,80.0,70.0,70.0,80.0,60.0,0.0,0.0,90.0,0.0,0.0,0.0,78,0
1209,0.0,80.0,70.0,90.0,60.0,80.0,90.0,70.0,0.0,60.0,100.0,0.0,50.0,40.0,80,0
1210,60.0,90.0,80.0,70.0,0.0,0.0,80.0,60.0,0.0,50.0,90.0,70.0,0.0,0.0,83,0
1211,75.0,60.0,70.0,85.0,0.0,0.0,100.0,50.0,0.0,70.0,90.0,40.0,0.0,0.0,70,1
1212,50.0,60.0,70.0,90.0,80.0,40.0,60.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,65,0
1213,0.0,60.0,40.0,80.0,90.0,60.0,70.0,50.0,0.0,80.0,0.0,0.0,0.0,0.0,0,0
1214,0.0,60.0,0.0,80.0,70.0,0.0,60.0,40.0,40.0,50.0,80.0,0.0,0.0,0.0,65,0
1215,0.0,60.0,70.0,90.0,50.0,0.0,80.0,70.0,60.0,90.0,50.0,0.0,0.0,0.0,45,0
1216,50.0,80.0,60.0,100.0,90.0,70.0,80.0,90.0,100.0,0.0,60.0,0.0,0.0,50.0,50,0
1217,0.0,60.0,80.0,90.0,70.0,0.0,70.0,50.0,0.0,60.0,80.0,90.0,0.0,0.0,40,0
1218,90.0,0.0,80.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,20,0
1219,0.0,70.0,80.0,90.0,60.0,0.0,60.0,0.0,0.0,0.0,90.0,70.0,0.0,0.0,40,0
1220,0.0,70.0,60.0,90.0,80.0,70.0,80.0,0.0,50.0,40.0,90.0,0.0,0.0,0.0,25,0
1221,0.0,70.0,80.0,90.0,60.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,70.0,0.0,75,0
1222,0.0,70.0,60.0,90.0,80.0,0.0,50.0,70.0,0.0,0.0,80.0,0.0,0.0,0.0,35,0
1223,0.0,70.0,60.0,90.0,80.0,0.0,50.0,70.0,0.0,40.0,90.0,80.0,0.0,0.0,40,0
1224,0.0,60.0,50.0,90.0,80.0,50.0,0.0,60.0,0.0,0.0,80.0,70.0,40.0,0.0,15,0
1225,0.0,40.0,0.0,90.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,70.0,60.0,15,0
1226,0.0,80.0,90.0,70.0,60.0,70.0,90.0,50.0,80.0,40.0,100.0,60.0,40.0,0.0,50,0
1227,50.0,80.0,60.0,90.0,70.0,80.0,70.0,0.0,0.0,60.0,90.0,0.0,0.0,0.0,15,0
1228,40.0,70.0,0.0,80.0,60.0,0.0,70.0,80.0,60.0,50.0,0.0,0.0,40.0,0.0,45,0
1229,0.0,70.0,80.0,90.0,60.0,0.0,90.0,0.0,0.0,0.0,70.0,40.0,0.0,0.0,25,0
1230,0.0,50.0,60.0,90.0,80.0,50.0,80.0,0.0,0.0,70.0,90.0,0.0,40.0,0.0,70,0
1231,0.0,50.0,60.0,90.0,80.0,0.0,50.0,0.0,0.0,60.0,80.0,0.0,0.0,70.0,25,0
1232,0.0,60.0,75.0,85.0,70.0,60.0,0.0,80.0,0.0,0.0,50.0,0.0,0.0,70.0,40,0
1233,0.0,70.0,40.0,90.0,80.0,50.0,0.0,40.0,0.0,70.0,80.0,0.0,60.0,0.0,20,0
1234,0.0,0.0,70.0,80.0,60.0,0.0,90.0,0.0,0.0,0.0,80.0,70.0,0.0,0.0,40,0
1235,80.0,0.0,70.0,90.0,60.0,0.0,0.0,40.0,0.0,80.0,70.0,0.0,0.0,50.0,65,0
1236,60.0,70.0,0.0,80.0,50.0,60.0,70.0,0.0,50.0,40.0,80.0,0.0,0.0,0.0,30,0
1237,0.0,60.0,80.0,90.0,70.0,0.0,70.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,65,0
1238,0.0,60.0,70.0,80.0,50.0,70.0,90.0,50.0,0.0,0.0,80.0,40.0,0.0,0.0,20,0
1239,0.0,60.0,70.0,90.0,80.0,0.0,0.0,70.0,0.0,80.0,90.0,60.0,0.0,50.0,45,0
1240,0.0,60.0,70.0,90.0,80.0,0.0,0.0,70.0,0.0,40.0,30.0,0.0,0.0,60.0,0,0
1241,40.0,90.0,35.0,80.0,70.0,70.0,80.0,50.0,0.0,40.0,90.0,0.0,0.0,0.0,45,0
1242,0.0,80.0,70.0,90.0,60.0,60.0,80.0,50.0,0.0,0.0,90.0,0.0,70.0,0.0,55,0
1243,50.0,70.0,80.0,60.0,0.0,0.0,0.0,90.0,80.0,70.0,60.0,50.0,0.0,0.0,45,0
1244,70.0,0.0,80.0,90.0,60.0,70.0,0.0,0.0,0.0,50.0,80.0,60.0,0.0,0.0,40,0
1245,0.0,80.0,70.0,60.0,50.0,0.0,60.0,70.0,0.0,80.0,0.0,90.0,0.0,0.0,45,0
1246,70.0,80.0,50.0,90.0,60.0,40.0,80.0,0.0,0.0,60.0,90.0,50.0,0.0,0.0,65,0
1247,0.0,60.0,70.0,90.0,80.0,30.0,80.0,0.0,50.0,70.0,90.0,40.0,0.0,0.0,83,1
1248,0.0,60.0,70.0,90.0,80.0,70.0,60.0,0.0,40.0,0.0,80.0,0.0,0.0,0.0,50,0
1249,50.0,80.0,0.0,90.0,70.0,0.0,80.0,0.0,0.0,50.0,90.0,70.0,60.0,0.0,83,0
1250,70.0,0.0,80.0,90.0,60.0,80.0,85.0,60.0,0.0,0.0,90.0,40.0,0.0,50.0,40,0
1251,60.0,80.0,0.0,90.0,70.0,0.0,70.0,50.0,0.0,0.0,90.0,80.0,0.0,0.0,73,0
1252,0.0,80.0,60.0,90.0,50.0,0.0,80.0,0.0,70.0,0.0,90.0,60.0,0.0,50.0,50,0
1253,70.0,60.0,0.0,90.0,80.0,70.0,90.0,0.0,40.0,0.0,100.0,0.0,0.0,0.0,50,0
1254,0.0,70.0,0.0,80.0,60.0,60.0,40.0,0.0,0.0,40.0,70.0,0.0,0.0,0.0,25,0
1255,0.0,80.0,70.0,60.0,50.0,0.0,80.0,90.0,0.0,0.0,70.0,0.0,0.0,0.0,40,0
1256,0.0,40.0,70.0,80.0,60.0,50.0,70.0,0.0,0.0,60.0,80.0,0.0,40.0,0.0,50,0
1257,0.0,60.0,70.0,90.0,80.0,0.0,90.0,0.0,70.0,60.0,100.0,50.0,0.0,40.0,40,0
1258,0.0,60.0,50.0,90.0,80.0,70.0,0.0,30.0,40.0,60.0,80.0,40.0,50.0,0.0,15,0
1259,0.0,80.0,70.0,90.0,60.0,80.0,100.0,0.0,0.0,0.0,70.0,0.0,0.0,60.0,75,0
1260,0.0,60.0,0.0,90.0,80.0,60.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,15,0
1261,0.0,60.0,80.0,70.0,0.0,40.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,15,0
1262,0.0,70.0,90.0,80.0,60.0,80.0,90.0,50.0,0.0,70.0,100.0,60.0,0.0,40.0,83,0
1263,50.0,80.0,0.0,90.0,70.0,50.0,60.0,70.0,30.0,80.0,0.0,0.0,0.0,0.0,45,0
1264,40.0,70.0,0.0,85.0,60.0,40.0,100.0,0.0,0.0,50.0,80.0,0.0,0.0,0.0,40,0
1265,60.0,80.0,90.0,0.0,70.0,0.0,0.0,90.0,0.0,70.0,80.0,0.0,0.0,60.0,80,0
1266,0.0,70.0,0.0,90.0,60.0,70.0,0.0,0.0,0.0,80.0,60.0,0.0,50.0,0.0,40,0
1267,50.0,90.0,70.0,80.0,60.0,60.0,70.0,50.0,50.0,0.0,80.0,0.0,40.0,0.0,20,0
1268,0.0,60.0,40.0,80.0,70.0,70.0,0.0,60.0,40.0,30.0,80.0,0.0,0.0,0.0,55,0
1269,0.0,80.0,50.0,90.0,70.0,60.0,80.0,90.0,0.0,50.0,70.0,0.0,0.0,0.0,70,1
1270,50.0,80.0,0.0,90.0,70.0,60.0,80.0,50.0,0.0,90.0,70.0,0.0,0.0,0.0,40,0
1271,60.0,80.0,0.0,90.0,70.0,80.0,90.0,0.0,0.0,0.0,70.0,0.0,50.0,0.0,25,0
1272,0.0,80.0,60.0,90.0,70.0,60.0,70.0,0.0,0.0,0.0,80.0,0.0,50.0,0.0,50,0
1273,0.0,0.0,60.0,90.0,80.0,50.0,80.0,40.0,90.0,60.0,70.0,40.0,0.0,0.0,83,0
1274,0.0,0.0,60.0,80.0,70.0,60.0,80.0,30.0,30.0,0.0,50.0,0.0,40.0,0.0,0,0
1275,0.0,60.0,70.0,80.0,50.0,0.0,70.0,40.0,40.0,50.0,80.0,0.0,0.0,0.0,40,0
1276,60.0,80.0,0.0,90.0,50.0,80.0,100.0,60.0,50.0,40.0,90.0,0.0,0.0,0.0,75,0
1277,0.0,70.0,80.0,90.0,60.0,60.0,70.0,0.0,90.0,50.0,0.0,0.0,40.0,80.0,55,0
1278,80.0,90.0,60.0,70.0,50.0,80.0,50.0,0.0,70.0,60.0,90.0,0.0,0.0,0.0,78,1
1279,40.0,70.0,0.0,80.0,60.0,0.0,80.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,40,0
1280,60.0,80.0,70.0,90.0,50.0,70.0,85.0,0.0,0.0,60.0,90.0,40.0,0.0,50.0,40,0
1281,0.0,60.0,70.0,90.0,80.0,0.0,60.0,40.0,0.0,0.0,80.0,0.0,0.0,0.0,15,0
1282,0.0,60.0,50.0,90.0,80.0,60.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,15,0
1283,0.0,60.0,50.0,90.0,80.0,70.0,80.0,60.0,30.0,40.0,90.0,50.0,0.0,0.0,73,1
1284,80.0,0.0,70.0,60.0,50.0,70.0,80.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0,40,0
1285,0.0,60.0,70.0,90.0,80.0,60.0,70.0,100.0,90.0,80.0,0.0,0.0,0.0,0.0,25,0
1286,60.0,70.0,75.0,85.0,0.0,0.0,60.0,40.0,40.0,0.0,70.0,0.0,0.0,0.0,50,0
1287,70.0,50.0,80.0,90.0,60.0,70.0,80.0,40.0,0.0,0.0,60.0,90.0,50.0,0.0,78,0
1288,0.0,60.0,80.0,90.0,70.0,0.0,90.0,0.0,0.0,50.0,80.0,0.0,0.0,0.0,50,0
1289,0.0,50.0,60.0,90.0,80.0,40.0,60.0,80.0,0.0,90.0,70.0,0.0,0.0,50.0,50,0
1290,0.0,80.0,70.0,90.0,60.0,70.0,80.0,60.0,0.0,0.0,90.0,50.0,0.0,40.0,60,0
1291,0.0,80.0,60.0,70.0,50.0,80.0,90.0,0.0,0.0,70.0,60.0,0.0,0.0,0.0,65,1
1292,0.0,60.0,70.0,80.0,50.0,70.0,60.0,0.0,40.0,30.0,80.0,0.0,50.0,0.0,25,0
1293,50.0,70.0,80.0,90.0,60.0,70.0,80.0,60.0,0.0,0.0,90.0,40.0,50.0,0.0,90,1
1294,50.0,80.0,70.0,90.0,60.0,70.0,90.0,50.0,50.0,0.0,80.0,0.0,0.0,0.0,25,0
1295,60.0,70.0,0.0,90.0,80.0,70.0,80.0,0.0,0.0,50.0,90.0,60.0,0.0,0.0,83,0
1296,60.0,90.0,80.0,70.0,50.0,40.0,80.0,70.0,60.0,50.0,90.0,0.0,0.0,0.0,35,0
1297,0.0,60.0,70.0,80.0,50.0,0.0,70.0,0.0,0.0,50.0,90.0,40.0,0.0,0.0,40,0
1298,0.0,50.0,70.0,80.0,60.0,70.0,50.0,0.0,60.0,40.0,80.0,0.0,0.0,0.0,65,0
1299,80.0,60.0,70.0,90.0,50.0,0.0,80.0,0.0,0.0,60.0,90.0,0.0,0.0,0.0,45,0
1300,80.0,60.0,90.0,70.0,0.0,70.0,80.0,0.0,0.0,50.0,90.0,0.0,60.0,0.0,65,0
1301,0.0,60.0,70.0,90.0,80.0,70.0,100.0,80.0,0.0,60.0,90.0,50.0,0.0,0.0,85,1
1302,0.0,60.0,40.0,80.0,70.0,80.0,90.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,40,0
1303,0.0,70.0,0.0,90.0,60.0,60.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,55,0
1304,0.0,70.0,60.0,90.0,80.0,40.0,90.0,80.0,70.0,60.0,100.0,50.0,0.0,40.0,83,1
1305,0.0,80.0,70.0,90.0,60.0,70.0,90.0,80.0,40.0,50.0,100.0,60.0,0.0,0.0,78,1
1306,60.0,90.0,80.0,70.0,50.0,50.0,90.0,70.0,60.0,80.0,100.0,0.0,40.0,0.0,60,0
1307,0.0,70.0,60.0,90.0,50.0,80.0,90.0,60.0,0.0,50.0,100.0,70.0,40.0,30.0,78,1
1308,0.0,70.0,50.0,90.0,40.0,50.0,60.0,80.0,90.0,70.0,40.0,0.0,0.0,0.0,50,0
1309,0.0,80.0,70.0,90.0,60.0,70.0,90.0,100.0,0.0,80.0,60.0,0.0,0.0,0.0,85,1
1310,60.0,80.0,50.0,90.0,70.0,80.0,100.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,40,0
1311,0.0,80.0,70.0,60.0,50.0,0.0,80.0,0.0,0.0,0.0,90.0,70.0,60.0,0.0,50,0
1312,0.0,80.0,70.0,90.0,60.0,80.0,100.0,70.0,40.0,30.0,90.0,60.0,50.0,30.0,50,0
1313,40.0,90.0,0.0,80.0,70.0,60.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,70.0,75,0
1314,50.0,90.0,70.0,80.0,60.0,70.0,80.0,50.0,60.0,40.0,90.0,30.0,0.0,0.0,60,1
1315,50.0,90.0,70.0,80.0,60.0,80.0,90.0,30.0,100.0,50.0,70.0,40.0,0.0,60.0,55,1
1316,50.0,70.0,0.0,90.0,60.0,60.0,80.0,0.0,50.0,0.0,90.0,0.0,0.0,0.0,78,0
1317,50.0,90.0,40.0,80.0,70.0,50.0,80.0,70.0,60.0,40.0,90.0,0.0,0.0,0.0,73,1
1318,0.0,70.0,50.0,90.0,80.0,0.0,70.0,50.0,30.0,60.0,80.0,0.0,0.0,0.0,10,0
1319,50.0,80.0,60.0,90.0,70.0,70.0,60.0,0.0,0.0,30.0,80.0,0.0,40.0,50.0,50,0
1320,70.0,90.0,0.0,80.0,60.0,70.0,80.0,30.0,0.0,60.0,90.0,0.0,0.0,0.0,83,1
1321,0.0,60.0,80.0,90.0,70.0,60.0,70.0,0.0,0.0,80.0,40.0,0.0,50.0,0.0,80,0
1322,0.0,70.0,80.0,90.0,60.0,80.0,100.0,0.0,0.0,70.0,100.0,60.0,0.0,40.0,83,0
1323,0.0,80.0,60.0,90.0,70.0,40.0,80.0,0.0,0.0,50.0,90.0,0.0,70.0,60.0,15,0
1324,0.0,80.0,50.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,90.0,83,0
1325,0.0,50.0,60.0,80.0,70.0,0.0,0.0,70.0,80.0,0.0,50.0,60.0,0.0,0.0,73,0
1326,0.0,90.0,70.0,80.0,60.0,70.0,100.0,50.0,50.0,60.0,80.0,0.0,40.0,0.0,83,0
1327,40.0,70.0,0.0,90.0,80.0,60.0,80.0,50.0,0.0,0.0,90.0,70.0,0.0,40.0,0,0
1328,0.0,70.0,80.0,90.0,60.0,60.0,80.0,70.0,40.0,50.0,90.0,0.0,0.0,0.0,40,1
1329,60.0,0.0,80.0,90.0,70.0,70.0,80.0,0.0,0.0,60.0,90.0,50.0,0.0,0.0,65,1
1330,0.0,80.0,60.0,90.0,70.0,60.0,80.0,50.0,0.0,70.0,90.0,40.0,0.0,0.0,85,0
1331,0.0,50.0,70.0,80.0,60.0,50.0,80.0,70.0,60.0,0.0,90.0,0.0,40.0,30.0,35,0
